product_id,gear_name,brand,categories,sub_categories,color,price,num_images,short_description,description
945723,Unabiker Radiator Guards KTM 450 SX-F 2022,Unabiker,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,149.95,1,,"Unabiker Radiator Guards KTM 450 SX-F Reinforce your cooling system with the solid aluminum Radiator Guards from Unabiker. Features: Made from beefy 6061 T-4 aluminum Front guard has specially designed curved slots to increase air flow and add strength Spaced forward of the face of radiator to help prevent mud build up Specially formed side panels to reduce fold back in an accident Front and side bolt together to direct more air through the radiator for improved flow Generous size give great protection from roost, rocks, twigs and debris All stainless steel hardware Used by many pros and race teams"
945725,XKGLOW 2nd Gen Whip with XKCHROME Controller,XKGLOW,,Brands/XKGLOW,,199.99,1,"The best LED whip kit on the market for your SxS or ATV! Featuring a blinding power output of 28W for the 48” version and 13.5W for 32” version, these are sure to get you seen. A quick connect base makes transporting easy and gets you out on the trails. The second-generation spring-loaded base ensures durability on even the toughest terrain. Controlled with the XKCHROME smartphone app with 16 million colors, Music Sync, Speed Sync, and so much more. The Smart Brake feature even turns the whips red automatically when the brake is applied. Available in a 1- or 2-piece whip kit.","XKGLOW 2nd Gen Whip with XKCHROME Controller The best LED whip kit on the market for your SxS or ATV! Featuring a blinding power output of 28W for the 48” version and 13.5W for 32” version, these are sure to get you seen. A quick connect base makes transporting easy and gets you out on the trails. The second-generation spring-loaded base ensures durability on even the toughest terrain. Controlled with the XKCHROME smartphone app with 16 million colors, Music Sync, Speed Sync, and so much more. The Smart Brake feature even turns the whips red automatically when the brake is applied. Available in a 1- or 2-piece whip kit. Features: Sync lights to music, speed, or acceleration 16 million colors, capture colors with camera to make your lights match virtually anything Over 15 holiday themes and DIY theme builder Customizable sensor wire, use whip as turn signal or brake lights 48"" whip contains 240 LEDs, 28W per whip 12V DC input Bluetooth 4.0 Low energy Compatible with Android 4.4+ and iOS 9 or higher Sensor wire input: 12VDC"
945726,P3 Carbon Fiber Hybrid Skid Plate KTM 250 / 350 SX-F / 250 / 350 XC-F / Husqvarna FC250 / 350 / FX350 2015-2018,P3,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,199.95,5,"P3's Carbon Fiber bash plates combine a smooth, flowing design with seamless construction. Provide your motor and frame with the most protection possible, while looking clean and staying light. ","P3 Carbon Fiber Skid Plate KTM 250 SX-F / 250 XC-F / 350 SX-F / 350 XC-F / Husqvarna FC250 / FC350 / FX350 P3's Carbon Fiber bash plates combine a smooth, flowing design with seamless construction. Provide your motor and frame with the most protection possible, while looking clean and staying light. The Hybrid version of P3's skidplate lineup features a trimmed down profile that hugs the frame and engine, leaning more towards the motocross side of the spectrum. Features: Carbon fiber construction with high impact resistance High strength epoxy finish One piece molded design Application tested for proper fit and easy installation Hardware included Hand made in the USA"
945727,Zeta Heel Guard Honda CRF250L / Rally 2013-2020,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,59.36,1,,Zeta Heel Guard Honda CRF250L / Rally Protect your heel from contacting the chain or rear sprocket with a Heel Guard from Zeta. Features: Protects your heel from contact with the chain and the rear sprocket Made of CNC machined A7009-T6 aluminum Durable anodized finish
945728,Wet Sounds All-In-One Amplified 10 Bluetooth Soundbar With Remote,Wet Sounds,,Brands/Wet Sounds,Stealth Black,899.99,15,"The STEALTH-10 ULTRA HD Soundbar is a 10 speaker-300 watt unit with eight full range 3 inch drivers and two 1 inch titanium tweeters. Now with an all new RF Wireless Remote with steering wheel cradle, allowing control over Volume, Track, Play/Pause. (Please note the remote does not control power on/off).","Wet Sounds All-In-One Amplified 10 Bluetooth Soundbar With Remote The STEALTH-10 ULTRA HD Soundbar is a 10 speaker-300 watt unit with eight full range 3 inch drivers and two 1 inch titanium tweeters. Now with an all new RF Wireless Remote with steering wheel cradle, allowing control over Volume, Track, Play/Pause. (Please note the remote does not control power on/off). Features: IP67 Rated - Protection from total dust ingress and immersion from 15 cm - 1m depth NEW RF wireless remote for full control from steering wheel cradle Advanced DSP Amplifier with D-Bass Tech for improved low end bass response HD High Output drivers with new composite high stiffness frames Clear Sound and Rich Bass at any volume level Built-In Bluetooth Connectivity With Source Control Complete Wiring Harness Included L Brackets and Top Mount Brackets Included (other mounting style options available) Powder Coat finish for extra durability and resistance from the elements"
945729,Zeta Heel Guard Honda Monkey 125 2019-2021,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,59.36,1,,Zeta Heel Guard Honda Monkey 125 Protect your heel from contacting the chain or rear sprocket with a Heel Guard from Zeta. Features: Protects your heel from contact with the chain and the rear sprocket Made of CNC machined A7009-T6 aluminum Durable anodized finish
945730,Zeta Heel Guard Suzuki DRZ400S / DRZ400SM 2000-2022,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,59.36,1,,Zeta Heel Guard Suzuki DRZ400S / DRZ400SM Protect your heel from contacting the chain or rear sprocket with a Heel Guard from Zeta. Features: Protects your heel from contact with the chain and the rear sprocket Made of CNC machined A7009-T6 aluminum Durable anodized finish
945731,Zeta Headlight Guard Honda Monkey 125 2019-2021,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Lighting,Parts/Motorcycle Parts,,75.56,1,,Zeta Headlight Guard Honda Monkey 125 Protect your headlight from damage with a two-piece Headlight Guard from Zeta. Features: Protects headlight lens from damage / debris Durable aluminum frame construction Replaceable polycarbonate protector
945732,Zeta Headlight Guard Protector Honda Monkey 125 2019-2021,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,9.86,1,,Zeta Replacement Headlight Guard Protector Honda Monkey 125 Replacement polycarbonate protector for the Honda Monkey 125 Zeta Headlight Guard.
945733,Wet Sounds Bluetooth Receiver A-Link Plus Kit,Wet Sounds,,Brands/Wet Sounds,Black,199.99,1,"With its improved design and performance, the A-Link Plus allows you to experience the best of wireless sending and receiving. Allows you to wirelessly share auido signals with SKAA technology, connecting up to four receiving units to a single sending unit.","Wet Sounds Bluetooth Receiver A-Link Plus Kit With its improved design and performance, the A-Link Plus allows you to experience the best of wireless sending and receiving. Allows you to wirelessly share auido signals with SKAA technology, connecting up to four receiving units to a single sending unit. Features: Perfect for use on the boat, home or out riding the trails Shares signals up to 1,640 ft Includes micro USB cable for charging 3.5mm input/output connections Kit includes one pair of A-Link devices"
945736,P3 Carbon Fiber Skid Plate Honda CRF250X 2004-2017,P3,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts,Parts/Motorcycle Parts,,199.95,4,"P3's Carbon Fiber bash plates combine a smooth, flowing design with seamless construction. Provide your motor and frame with the most protection possible, while looking clean and staying light. ","P3 Carbon Fiber Skid Plate Honda CRF250X P3's Carbon Fiber bash plates combine a smooth, flowing design with seamless construction. Provide your motor and frame with the most protection possible, while looking clean and staying light. Features: Carbon fiber construction with high impact resistance High strength epoxy finish One piece molded design Application tested for proper fit and easy installation Hardware included Hand made in the USA"
945737,Zeta Explorer Handlebars,Zeta,Vehicles & Parts / Vehicle Parts & Accessories / Motor Vehicle Parts / Motor Vehicle Controls,Parts/Motorcycle Parts/Handlebars & Controls,,84.56,3,"Designed for touring use, the Explorer Handlebars from Zeta feature a cross bar to mount accessories, an adjustable handlebar width, detachable brass vibration reducing inserts with a bar end design that allows Zeta Armor Hand Guards to fit quickly and securely. These handlebars are available in a sport bend as well as a longer touring bend.","Zeta Explorer Handlebars Designed for touring use, the Explorer Handlebars from Zeta feature a cross bar to mount accessories, an adjustable handlebar width, detachable brass vibration reducing inserts with a bar end design that allows Zeta Armor Hand Guards to fit quickly and securely. These handlebars are available in a sport bend as well as a longer touring bend. Features: Handlebars specifically designed for touring use Comes with a 22.2mm (7/8in) cross bar to mount accessories such as a phone holder, navigation holder or electric charging port Handlebar width can be changed with included spacers Detachable brass inner weight inserts help reduce uncomfortable vibrations Bar ends fit ZETA Armor Hand Guards quickly and securely Available in 2 bends: S-1 sport bend and T-1 long touring bend Black anodized finish with laser printed Explorer logo"
945738,Wet Sounds Bluetooth Universal Receiver,Wet Sounds,,Brands/Wet Sounds,,59.99,1,Receive signal from any Bluetooth enabled device and send signal to any amplifier with low level input or head unit with auxiliary input.,"Wet Sounds Bluetooth Universal Receiver Receive signal from any Bluetooth enabled device and send signal to any amplifier with low level input or head unit with auxiliary input. Features: Marine-grade construction built to withstand the elements Compact design mounts virtually anywhere Controlled via Bluetooth device Power saving feature turns off amplifier when music is paused for more than 10-20 seconds, then powers back on when play is resumed Indicator lights inside translucent case; blue light for pairing and red light for amp status 3.5mm female connection for main output"
